Time,
2015-03-14 00:00:00 UTC,89511.0
2015-03-15 00:00:00 UTC,84934.0
2015-03-16 00:00:00 UTC,105218.0
2015-03-17 00:00:00 UTC,99561.0
2015-03-18 00:00:00 UTC,99607.0
2015-03-19 00:00:00 UTC,106297.0
2015-03-20 00:00:00 UTC,103532.0
2015-03-21 00:00:00 UTC,92836.0
2015-03-22 00:00:00 UTC,90586.0
2015-03-23 00:00:00 UTC,106019.0
2015-03-24 00:00:00 UTC,92927.0
2015-03-25 00:00:00 UTC,97138.0
2015-03-26 00:00:00 UTC,101181.0
2015-03-27 00:00:00 UTC,99491.0
2015-03-28 00:00:00 UTC,87374.0
2015-03-29 00:00:00 UTC,90516.0
2015-03-30 00:00:00 UTC,106355.0
2015-03-31 00:00:00 UTC,115111.0
2015-04-01 00:00:00 UTC,119343.0
2015-04-02 00:00:00 UTC,112070.0
2015-04-03 00:00:00 UTC,104546.0
2015-04-04 00:00:00 UTC,89651.0
2015-04-05 00:00:00 UTC,95023.0
